ID,Pressure,Sack,SnapToThrowTime,Down,ToGo,TotalToGo,Formation,EPA,PasserStrength,BlockerStrength,DefenderStrength
15919,0,0,2.733,2,4,31,4-3,-0.655035,0.04024106073619201,0.03158033797941045,0.007697484542061388
15921,0,0,2.733,1,10,25,4-3,0.260564,0.04024106073619201,0.03158033797941045,0.028055207577255777
15932,0,0,4.233,1,10,75,4-3,0.801611,0.04024106073619201,0.03158033797941045,0.025514596217714
15934,1,0,2.6,1,10,61,4-3,-0.520337,0.04024106073619201,0.03158033797941045,0.013285168193202369
15935,1,0,3.867,2,10,61,4-3,-0.998487,0.04024106073619201,0.03158033797941045,0.011435244347708996
15936,1,0,4.2,3,10,61,4-3,-0.976404,0.04024106073619201,0.03158033797941045,0.04307881565016481
15940,0,0,1.7,2,5,43,4-3,-1.035584,0.013113629576540367,0.031008287985176512,0.023726390249170403
15941,0,0,2.633,3,7,45,4-3,-1.408738,0.013113629576540367,0.031008287985176512,0.024925757899979015
15945,1,0,4.767,1,10,79,4-3,0.779576,0.04024106073619201,0.03158033797941045,0.012334867298055243
15947,0,0,1.9,2,6,61,4-3,1.24607,0.04024106073619201,0.03158033797941045,0.007697484542061388
15949,0,0,3.4,2,10,44,4-3,0.368649,0.04024106073619201,0.03158033797941045,0.028193901426794028
15954,1,0,3.067,1,10,65,3-4,-0.558186,0.013113629576540367,0.031008287985176512,0.025051517047347843
15955,0,0,1.967,2,10,65,3-4,1.764291,0.013113629576540367,0.031008287985176512,0.026684641581046453
15961,0,0,1.9,2,6,23,3-4,0.748478,0.013113629576540367,0.031008287985176512,0.03513776065888727
15964,1,0,5.5,1,10,75,4-3,0.839986,0.04024106073619201,0.03158033797941045,0.04307881565016481
15965,0,0,2.967,1,10,60,3-4,0.986165,0.04024106073619201,0.03158033797941045,0.04307881565016481
15966,1,0,3,1,10,43,4-3,-0.468245,0.04024106073619201,0.03158033797941045,0.04307881565016481
15967,0,0,1.9,2,10,43,4-3,-0.940885,0.04024106073619201,0.03158033797941045,0.04307881565016481
15971,0,0,2.6,2,8,59,3-4,0.200994,0.013113629576540367,0.031008287985176512,0.03276890684703441
15974,1,0,4.2,2,9,49,3-4,-0.803481,0.013113629576540367,0.031008287985176512,0.01907466160870652
15976,0,0,1.967,1,10,36,4-3,0.321529,0.013113629576540367,0.031008287985176512,0.020189694433680266
15979,0,0,2.8,1,15,27,3-4,0.14472,0.013113629576540367,0.031008287985176512,0.029787580513646595
15982,1,1,3.167,1,10,71,4-3,-1.322925,0.04024106073619201,0.03158033797941045,0.031487739577726125
15983,1,0,2.933,2,17,78,4-3,-4.3851,0.04024106073619201,0.03158033797941045,0.031487739577726125
15995,0,0,1.767,3,6,44,4-3,1.560568,0.04024106073619201,0.03158033797941045,0.04307881565016481
15997,1,0,5.867,2,9,33,4-3,-0.509587,0.04024106073619201,0.03158033797941045,0.013285168193202369
15998,0,0,3.133,3,9,33,4-3,-0.992553,0.04024106073619201,0.03158033797941045,0.030290294128018834
15999,0,0,2.333,1,10,60,4-3,-0.558819,0.013113629576540367,0.031008287985176512,0.029703245687811727
16001,0,0,2.833,3,8,58,3-4,-1.669979,0.013113629576540367,0.031008287985176512,0.030986948164455207
16005,0,0,3.233,2,10,61,4-3,0.832823,0.04024106073619201,0.03158033797941045,0.007697484542061388
16008,0,0,4.233,2,14,54,4-3,-1.330886,0.04024106073619201,0.03158033797941045,0.030151978973707857
16009,0,0,4.233,3,14,54,3-4,-1.18904,0.04024106073619201,0.03158033797941045,0.03587797777915982
16023,1,1,2.8,2,2,67,4-3,-2.65742,0.04024106073619201,0.03158033797941045,0.04307881565016481
16028,0,0,4.567,2,11,79,4-3,0.011864,0.035524105404837164,0.02732990886321943,0.040967233683994825
16029,0,0,3.3,3,5,73,0-0,2.030526,0.035524105404837164,0.02732990886321943,0.040967233683994825
16032,0,0,2.633,3,1,45,4-3,1.117567,0.035524105404837164,0.02732990886321943,0.021758249549463107
16033,0,0,2.633,1,10,28,4-3,0.842704,0.035524105404837164,0.02732990886321943,0.02660591584499769
16037,0,0,2.267,2,9,74,3-4,1.341514,0.005826642007296648,0.016347469490478814,0.010028851647294553
16039,1,0,2.833,2,6,58,4-3,-0.75187,0.005826642007296648,0.016347469490478814,0.024881783182742864
16040,0,0,2.433,3,6,58,3-4,-1.526713,0.005826642007296648,0.016347469490478814,0.028660519971317158
16045,1,1,2.267,1,10,49,3-4,-1.18745,0.005826642007296648,0.016347469490478814,0.024881783182742864
16053,0,0,2.533,3,7,66,0-0,-1.121231,0.035524105404837164,0.02732990886321943,0.040967233683994825
16054,0,0,3.3,1,10,79,3-4,1.089365,0.005826642007296648,0.016347469490478814,0.009723038955015037
16055,0,0,3.333,1,10,61,3-4,-0.57914,0.005826642007296648,0.016347469490478814,0.010683348267597124
16057,1,1,4.3,3,8,59,3-4,-1.58265,0.005826642007296648,0.016347469490478814,0.028660519971317158
16060,0,0,3.667,1,10,79,4-3,1.21898,0.035524105404837164,0.02732990886321943,0.033744069540962505
16062,0,0,3,2,7,53,4-3,-0.694764,0.035524105404837164,0.02732990886321943,0.03334784984067307
16063,1,0,2.533,3,7,53,4-3,-1.522375,0.035524105404837164,0.02732990886321943,0.03334784984067307
16066,1,0,2.6,1,10,79,3-4,-0.902005,0.005826642007296648,0.016347469490478814,0.02225890291816292
16069,1,0,3.2,3,3,59,3-4,-1.816801,0.005826642007296648,0.016347469490478814,0.025126536357969236
16075,1,0,4.033,1,10,48,3-4,-0.550314,0.005826642007296648,0.016347469490478814,0.024881783182742864
16078,0,0,2.667,1,10,38,3-4,-0.549448,0.005826642007296648,0.016347469490478814,0.023525544484732014
16079,0,0,4.533,2,10,38,3-4,1.373958,0.005826642007296648,0.016347469490478814,0.027778506789832062
16080,1,0,3.833,1,10,26,3-4,-0.367326,0.005826642007296648,0.016347469490478814,0.0067727864085099865
16081,1,0,3.333,2,10,26,3-4,-0.560294,0.005826642007296648,0.016347469490478814,0.0067727864085099865
16082,0,0,2.967,3,10,26,3-4,-1.006553,0.005826642007296648,0.016347469490478814,0.028660519971317158
16083,1,0,2.933,1,10,75,0-0,0.977472,0.035524105404837164,0.02732990886321943,0.040967233683994825
16084,1,0,2.5,1,10,57,0-0,-0.448132,0.035524105404837164,0.02732990886321943,0.040967233683994825
16085,1,0,3.267,2,10,57,0-0,2.462896,0.035524105404837164,0.02732990886321943,0.040967233683994825
16086,1,0,2.9,1,10,21,0-0,-0.385876,0.035524105404837164,0.02732990886321943,0.040967233683994825
16087,1,0,2.833,2,15,26,0-0,-3.968372,0.035524105404837164,0.02732990886321943,0.040967233683994825
16090,1,0,3.7,2,7,49,3-4,3.867678,0.005826642007296648,0.016347469490478814,0.024881783182742864
16093,0,0,3.367,3,6,71,0-0,1.756993,0.035524105404837164,0.02732990886321943,0.040967233683994825
16094,1,0,4.3,1,10,58,0-0,-0.458181,0.035524105404837164,0.02732990886321943,0.02963693334970447
16096,0,0,2.9,3,11,59,0-0,-0.97066,0.035524105404837164,0.02732990886321943,0.02963693334970447
16102,1,0,3.2,2,10,62,3-4,1.371846,0.005826642007296648,0.016347469490478814,0.018575100520766146
16107,1,0,6,1,10,62,4-3,-0.867186,0.035524105404837164,0.02732990886321943,0.02488354962574135
16109,1,0,3.167,3,13,65,0-0,-0.517414,0.035524105404837164,0.02732990886321943,0.040967233683994825
16112,1,0,5.333,3,2,70,0-0,1.448239,0.005826642007296648,0.016347469490478814,0.033502048477292316
16113,0,0,3.933,1,10,56,3-4,-0.474728,0.005826642007296648,0.016347469490478814,0.017024584387092215
16121,1,0,2.967,2,11,76,4-3,-0.596135,0.035524105404837164,0.02732990886321943,0.02963693334970447
16122,1,1,2.567,1,10,62,4-3,-1.135892,0.035524105404837164,0.02732990886321943,0.013553249291450997
16123,0,0,2.567,2,18,70,4-3,0.24851,0.035524105404837164,0.02732990886321943,0.040967233683994825
16124,1,0,2.333,3,7,59,0-0,3.592046,0.035524105404837164,0.02732990886321943,0.040967233683994825
16131,0,0,2.667,2,11,70,3-4,-5.288996,0.005826642007296648,0.016347469490478814,0.017523449636610407
16134,1,0,7.433,1,10,75,3-4,-0.654398,0.005826642007296648,0.016347469490478814,0.025793474141459508
16136,1,1,2.633,3,6,71,3-4,-1.71161,0.005826642007296648,0.016347469490478814,0.028660519971317158
16138,1,0,2.4,2,6,50,4-3,0.924218,0.035524105404837164,0.02732990886321943,0.025541442907757558
16139,1,0,2.967,1,10,40,4-3,-0.513382,0.035524105404837164,0.02732990886321943,0.040967233683994825
16151,0,0,3.467,1,10,75,3-4,0.651883,0.005826642007296648,0.016347469490478814,0.025126536357969236
16152,1,0,2.6,1,10,65,3-4,-0.174969,0.03386908499876763,0.03472142887139131,0.026085431756042853
16154,0,0,2.8,3,10,65,3-4,2.390593,0.03386908499876763,0.03472142887139131,0.029933498524555627
16155,0,0,2.5,1,5,44,0-0,0.3359,0.03386908499876763,0.03472142887139131,0.02191072983293288
16158,0,0,3,3,6,31,3-4,-1.03075,0.03386908499876763,0.03472142887139131,0.03450380287209404
16165,0,0,2.033,1,10,30,3-4,0.263639,0.009620583780923406,0.03417691756653559,0.019765677820940707
16167,1,0,3.767,3,2,22,3-4,2.672701,0.009620583780923406,0.03417691756653559,0.026850975869421256
16169,0,0,2.833,2,11,76,3-4,-0.200276,0.03386908499876763,0.03472142887139131,0.033951579129246755
16170,1,0,7,3,7,72,4-3,-1.147028,0.03386908499876763,0.03472142887139131,0.033951579129246755
16172,0,0,2.367,2,6,76,3-4,0.326786,0.009620583780923406,0.03417691756653559,0.017373627865540513
16174,1,0,3.467,1,10,79,3-4,-0.328773,0.03386908499876763,0.03472142887139131,0.023115641866883467
16176,1,0,3.233,3,3,72,3-4,1.429482,0.03386908499876763,0.03472142887139131,0.03450380287209404
16188,0,0,2.333,1,10,79,3-4,-0.830967,0.009620583780923406,0.03417691756653559,0.017078286026179695
16197,0,0,2.933,3,4,54,3-4,-1.734681,0.009620583780923406,0.03417691756653559,0.028161601920348407
16198,1,0,2.6,1,10,79,0-0,0.733262,0.03386908499876763,0.03472142887139131,0.039790235651725916
16199,1,0,5.234,1,10,66,0-0,-0.521445,0.03386908499876763,0.03472142887139131,0.033951579129246755
16201,1,0,2.6,3,15,71,3-4,0.285746,0.03386908499876763,0.03472142887139131,0.03450380287209404
16207,1,0,4.033,2,14,61,0-0,-1.316623,0.009620583780923406,0.03417691756653559,0.01376235973946933
16208,0,0,4,3,14,61,0-0,2.986961,0.009620583780923406,0.03417691756653559,0.01376235973946933
16209,0,0,2.367,1,10,46,0-0,0.133001,0.009620583780923406,0.03417691756653559,0.03418215051932787
16210,1,0,4.334,2,4,40,0-0,-0.703214,0.009620583780923406,0.03417691756653559,0.03418215051932787
16211,0,0,3.167,3,4,40,0-0,-1.451509,0.009620583780923406,0.03417691756653559,0.021829332295517305
16213,0,0,2.867,1,10,77,3-4,1.200138,0.03386908499876763,0.03472142887139131,0.03450380287209404
16214,0,0,3.333,1,10,55,3-4,-0.449096,0.03386908499876763,0.03472142887139131,0.03450380287209404
16215,0,0,1.3,2,10,55,3-4,2.135575,0.03386908499876763,0.03472142887139131,0.03692524112379145
16217,0,0,2.467,2,8,72,3-4,-0.234473,0.009620583780923406,0.03417691756653559,0.022465565630745605
16218,0,0,1.967,1,10,73,3-4,0.712415,0.03386908499876763,0.03472142887139131,0.026085431756042853
16219,1,1,4.6,2,2,65,3-4,-1.882745,0.03386908499876763,0.03472142887139131,0.036383947877490976
16220,1,1,3.658,3,9,72,3-4,-1.167297,0.03386908499876763,0.03472142887139131,0.03450380287209404
16221,1,1,2.934,1,10,69,3-4,-1.46738,0.009620583780923406,0.03417691756653559,0.02430190584546788
16222,1,0,2.534,2,18,77,3-4,-0.725807,0.009620583780923406,0.03417691756653559,0.02179667971384204
16223,0,0,2.4,1,10,60,3-4,-7.923817,0.03386908499876763,0.03472142887139131,0.023959565066416375
16225,0,0,2.434,2,9,74,0-0,0.076428,0.03386908499876763,0.03472142887139131,0.024794205821734444
16226,0,0,2.367,3,3,68,4-3,1.113626,0.03386908499876763,0.03472142887139131,0.04075240653272532
16238,0,0,3.233,3,8,68,0-0,1.793944,0.009620583780923406,0.03417691756653559,0.03418215051932787
16239,1,1,3.367,1,10,57,0-0,-1.056094,0.009620583780923406,0.03417691756653559,0.036007189479541284
16241,1,1,2.534,3,10,57,0-0,-1.169839,0.009620583780923406,0.03417691756653559,0.027940216923493306
16251,0,0,2.867,1,10,21,0-0,-0.327898,0.03386908499876763,0.03472142887139131,0.04075240653272532
16256,0,0,2.134,2,8,73,3-4,0.092452,0.009620583780923406,0.03417691756653559,0.015587398699682745
16258,0,0,2,1,10,62,3-4,0.275606,0.009620583780923406,0.03417691756653559,0.015587398699682745
16259,0,0,2.933,2,4,56,3-4,0.549176,0.009620583780923406,0.03417691756653559,0.01827432132117406
16260,0,0,1.833,1,10,46,3-4,-0.55347,0.009620583780923406,0.03417691756653559,0.029268935304351255
16263,1,0,5.367,1,10,27,0-0,-0.373674,0.009620583780923406,0.03417691756653559,0.03109397426456467
16264,0,0,1.733,2,10,27,0-0,1.085277,0.009620583780923406,0.03417691756653559,0.03418215051932787
16274,1,1,3.167,1,10,74,0-0,-1.234878,0.009620583780923406,0.03417691756653559,0.02485204066873011
16277,0,0,2.467,4,15,79,0-0,-2.516448,0.009620583780923406,0.03417691756653559,0.02485204066873011
16282,0,0,2.033,3,5,68,3-4,-1.23087,0.01625963808332278,0.028280561904264985,0.028397731227599393
16284,0,0,1.967,2,7,53,0-0,-0.695091,0.02535778839844347,0.038755289723973546,0.027574329978093035
16285,0,0,2.467,3,7,53,0-0,1.544068,0.02535778839844347,0.038755289723973546,0.021698791652948288
16287,0,0,1.967,2,14,47,0-0,1.884667,0.02535778839844347,0.038755289723973546,0.027574329978093035
16289,0,0,1.1,2,8,26,3-4,-0.37706,0.02535778839844347,0.038755289723973546,0.02247570506014963
16290,0,0,2.5,3,6,24,3-4,1.523575,0.02535778839844347,0.038755289723973546,0.024166762295928196
16294,0,0,3.933,1,10,75,4-3,-0.619987,0.01625963808332278,0.028280561904264985,0.028397731227599393
16296,0,0,1.733,3,3,68,3-4,1.059012,0.01625963808332278,0.028280561904264985,0.02255721547948205
16297,0,0,1.733,1,10,64,0-0,-0.529164,0.01625963808332278,0.028280561904264985,0.02255721547948205
16298,1,1,3.233,2,10,64,3-4,-1.572494,0.01625963808332278,0.028280561904264985,0.02255721547948205
16302,1,0,3.067,3,5,77,3-4,-1.395707,0.02535778839844347,0.038755289723973546,0.024166762295928196
16308,0,0,2.2,3,3,73,3-4,1.07728,0.01625963808332278,0.028280561904264985,0.022699677740910917
16310,1,0,2.867,2,11,69,4-3,5.119058,0.01625963808332278,0.028280561904264985,0.028397731227599393
16313,0,0,2.167,3,6,71,3-4,-0.910083,0.02535778839844347,0.038755289723973546,0.027574329978093035
16316,1,0,2.3,3,6,77,3-4,-1.154461,0.01625963808332278,0.028280561904264985,0.022809058267143686
16317,0,0,2.933,1,10,65,3-4,-0.558186,0.02535778839844347,0.038755289723973546,0.011879483955907929
16318,0,0,1.033,2,10,65,0-0,-0.968153,0.02535778839844347,0.038755289723973546,0.024166762295928196
16319,0,0,2.367,3,10,65,0-0,-0.782961,0.02535778839844347,0.038755289723973546,0.024166762295928196
16325,0,0,1.667,3,3,59,3-4,1.007035,0.02535778839844347,0.038755289723973546,0.018299865319973917
16330,0,0,2.9,3,6,34,3-4,-1.159988,0.02535778839844347,0.038755289723973546,0.016822339389497263
16331,0,0,3.633,1,10,60,4-3,-0.502392,0.01625963808332278,0.028280561904264985,0.026300178392244997
16332,0,0,2.167,2,10,60,3-4,-1.009493,0.01625963808332278,0.028280561904264985,0.020755483081573028
16335,1,0,2.833,1,10,51,0-0,0.285651,0.02535778839844347,0.038755289723973546,0.024166762295928196
16336,0,0,1.7,2,3,44,0-0,0.617568,0.02535778839844347,0.038755289723973546,0.024166762295928196
16337,0,0,2.5,1,10,35,0-0,-0.502241,0.02535778839844347,0.038755289723973546,0.024166762295928196
16338,0,0,2.2,1,10,25,0-0,0.106417,0.02535778839844347,0.038755289723973546,0.027574329978093035
16344,0,0,3.5,3,11,76,0-0,-0.992759,0.02535778839844347,0.038755289723973546,0.027574329978093035
16346,0,0,3.033,2,6,71,3-4,1.090502,0.01625963808332278,0.028280561904264985,0.028397731227599393
16348,1,0,4.3,2,8,54,4-3,-0.772024,0.01625963808332278,0.028280561904264985,0.028397731227599393
16349,1,0,4.367,3,8,54,3-4,1.749803,0.01625963808332278,0.028280561904264985,0.022809058267143686
16356,0,0,1.4,2,6,71,3-4,-0.673955,0.02535778839844347,0.038755289723973546,0.01700626961757068
16357,1,0,4.8,3,5,70,3-4,-1.381249,0.02535778839844347,0.038755289723973546,0.019819109872335726
16361,0,0,3.733,1,10,53,3-4,0.199678,0.02535778839844347,0.038755289723973546,0.02125783702196335
16363,0,0,1.667,3,2,45,3-4,-1.617032,0.02535778839844347,0.038755289723973546,0.026247963418607505
16364,1,1,2.367,4,2,45,3-4,-3.278481,0.02535778839844347,0.038755289723973546,0.016973498760488388
16370,0,0,2.367,1,10,75,3-4,0.355489,0.02535778839844347,0.038755289723973546,0.01328248667181438
16373,0,0,2.133,1,10,64,3-4,-0.803391,0.02535778839844347,0.038755289723973546,0.019158024996959126
16374,0,0,2.8,2,12,66,3-4,-1.023352,0.02535778839844347,0.038755289723973546,0.019819109872335726
16375,0,0,3.2,3,12,66,0-0,-0.700552,0.02535778839844347,0.038755289723973546,0.024166762295928196
16380,0,0,2.1,2,8,60,3-4,0.903603,0.02535778839844347,0.038755289723973546,0.012918499212628129
16381,0,0,1.967,1,10,50,3-4,0.267905,0.02535778839844347,0.038755289723973546,0.018794037537772874
16382,0,0,1.8,2,3,43,3-4,-0.837157,0.02535778839844347,0.038755289723973546,0.009519572879653758
16383,0,0,1.933,3,4,44,0-0,1.258829,0.02535778839844347,0.038755289723973546,0.018794037537772874
16384,1,0,1.533,1,10,37,0-0,-0.540513,0.02535778839844347,0.038755289723973546,0.011543657240441024
16385,0,0,2.667,2,10,37,0-0,-0.712543,0.02535778839844347,0.038755289723973546,0.02247570506014963
16386,0,0,2.733,3,20,47,0-0,0.837448,0.02535778839844347,0.038755289723973546,0.024166762295928196
16390,0,0,1.433,1,10,59,3-4,-0.034229,0.02535778839844347,0.038755289723973546,0.019819109872335726
16391,0,0,2.367,2,6,55,3-4,0.603019,0.02535778839844347,0.038755289723973546,0.022508804096571286
16392,0,0,1.633,1,10,49,3-4,-0.544517,0.02535778839844347,0.038755289723973546,0.019819109872335726
16393,0,0,1.8,2,10,49,0-0,-0.041912,0.02535778839844347,0.038755289723973546,0.024166762295928196
16394,0,0,2.333,3,4,43,0-0,1.436915,0.02535778839844347,0.038755289723973546,0.024166762295928196
16395,0,0,1.733,1,10,34,0-0,0.488855,0.02535778839844347,0.038755289723973546,0.02247570506014963
16397,0,0,1.567,3,2,26,0-0,1.674644,0.02535778839844347,0.038755289723973546,0.020323949680761184
16405,0,0,2.367,1,10,60,0-0,1.597335,0.02535778839844347,0.038755289723973546,0.024166762295928196
16407,0,0,2.267,2,10,32,0-0,-0.199228,0.02535778839844347,0.038755289723973546,0.024166762295928196
16408,0,0,2.4,3,6,28,0-0,1.762568,0.02535778839844347,0.038755289723973546,0.024166762295928196
16413,0,0,1.633,2,8,72,3-4,0.993881,0.0656582180798903,0.030375842783121696,0.03125277797578487
16417,0,0,2.167,2,8,46,3-4,1.113728,0.0656582180798903,0.030375842783121696,0.02856575444230311
16418,0,0,2.7,1,20,44,3-4,-0.919025,0.0656582180798903,0.030375842783121696,0.02856575444230311
16428,0,0,2.767,2,15,39,4-3,-1.334544,0.02730564513909665,0.01983516314941064,0.03616044398624988
16429,1,0,7.2,3,15,39,0-0,-1.459673,0.02730564513909665,0.01983516314941064,0.04213171837610919
16430,0,0,2.967,1,10,79,4-3,1.275662,0.0656582180798903,0.030375842783121696,0.028818316168198688
16433,0,0,3,3,7,53,0-0,2.910413,0.0656582180798903,0.030375842783121696,0.037345592906967984
16434,0,0,1.9,1,10,22,3-4,-0.387588,0.0656582180798903,0.030375842783121696,0.027956860382685567
16435,0,0,2.433,2,10,22,3-4,0.904405,0.0656582180798903,0.030375842783121696,0.027956860382685567
16446,0,0,4.367,1,10,75,3-4,1.054999,0.0656582180798903,0.030375842783121696,0.015467207517163899
16448,1,0,4.367,1,10,64,3-4,-0.568107,0.0656582180798903,0.030375842783121696,0.027122314902602
16449,1,0,3.9,2,10,64,3-4,-0.999833,0.0656582180798903,0.030375842783121696,0.01747486464480255
16450,1,0,3.333,3,20,74,0-0,-0.248952,0.0656582180798903,0.030375842783121696,0.030734796978375965
16456,0,0,1.711,2,9,74,3-4,-0.713965,0.0656582180798903,0.030375842783121696,0.030734796978375965
16457,1,1,3.3,3,9,74,0-0,-1.351722,0.0656582180798903,0.030375842783121696,0.030734796978375965
16460,0,0,2.433,3,9,60,0-0,-1.202354,0.02730564513909665,0.01983516314941064,0.041952924126131226
16464,0,0,3.033,1,10,59,0-0,-0.53081,0.0656582180798903,0.030375842783121696,0.037345592906967984
16466,1,1,2.733,3,1,50,0-0,-2.94121,0.0656582180798903,0.030375842783121696,0.037345592906967984
16473,0,0,3.7,1,10,34,4-3,-0.542829,0.02730564513909665,0.01983516314941064,0.02348182738642263
16476,0,0,3.533,1,10,79,3-4,-0.682626,0.0656582180798903,0.030375842783121696,0.03125277797578487
