PlayerId,PlayerId_GSIS,Player,RosterPosition,Team,TotalSnaps,TotalPoints,PasserSnaps,PasserPoints,RusherSnaps,RusherPoints,ReceiverSnaps,ReceiverPoints,RunBlockSnaps,RunBlockPoints,PassBlockSnaps,PassBlockPoints,PassRushSnaps,PassRushPoints,PassCovSnaps,PassCovPoints,RunDefSnaps,RunDefPoints
7645,00-0036251,Zack Moss,RB,Bills,68,-3,0,NULL,17,-3,40,0,0,NULL,11,1,0,NULL,0,NULL,0,NULL
6549,00-0034431,Zaire Franklin,LB,Colts,1068,29,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,71,4,546,11,462,14
8490,00-0036972,Mac Jones,QB,Patriots,505,49,475,50,30,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9009,00-0037322,Thayer Munford Jr.,T,Raiders,351,10,0,NULL,0,NULL,0,NULL,146,5,205,6,0,NULL,0,NULL,0,NULL
8382,00-0037007,Patrick Jones II,LB,Vikings,294,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,150,5,17,-1,128,2
7353,00-0035215,Deonte Harty,WR,Saints,17,-4,0,NULL,0,NULL,14,-4,1,0,2,0,0,NULL,0,NULL,0,NULL
7052,00-0035343,Jonathan Ledbetter,DT,Cardinals,257,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,128,2,4,0,125,-1
7704,00-0036391,Lloyd Cushenberry,C,Broncos,469,13,0,NULL,0,NULL,0,NULL,176,4,293,9,0,NULL,0,NULL,0,NULL
9239,00-0037516,Sam Webb,CB,Raiders,303,12,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,6,0,196,7,104,5
8728,00-0036727,Adam Prentice,FB,Saints,57,0,0,NULL,4,0,21,-2,20,1,12,1,0,NULL,0,NULL,0,NULL
6889,00-0035150,Kris Boyd,CB,Vikings,35,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,24,1,11,1
9380,00-0037468,Raheem Layne,S,Chargers,24,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,11,1,13,0
5209,00-0034345,Frank Ragnow,C,Lions,1009,40,0,NULL,0,NULL,0,NULL,426,14,583,25,0,NULL,0,NULL,0,NULL
8018,00-0035795,James Pierre,CB,Steelers,244,26,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,0,174,22,68,4
6486,00-0034676,James Washington,WR,Cowboys,12,-1,0,NULL,0,NULL,9,-1,3,0,0,NULL,0,NULL,0,NULL,0,NULL
6387,00-0034325,Taylor Stallworth,DT,Texans,19,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,10,0,0,NULL,9,2
9361,00-0037483,Kaylon Geiger,WR,Buccaneers,3,0,0,NULL,0,NULL,3,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
6366,00-0034264,Jalyn Holmes,DE,Bears,34,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,16,0,0,NULL,18,0
9184,00-0038120,Breece Hall,RB,Jets,201,14,0,NULL,80,12,99,2,0,NULL,22,0,0,NULL,0,NULL,0,NULL
6363,00-0034263,Tarvarius Moore,S,49ers,38,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,26,1,12,1
615,00-0031402,Zack Martin,G,Cowboys,1078,38,0,NULL,0,NULL,0,NULL,488,14,590,24,0,NULL,0,NULL,0,NULL
6576,00-0034527,Ryan Neal,S,Seahawks,681,32,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,31,1,355,24,299,7
4492,00-0033932,Kenny Golladay,WR,Giants,161,-4,0,NULL,0,NULL,141,-5,15,1,12,0,0,NULL,0,NULL,0,NULL
3704,00-0032939,Vonn Bell,S,Bengals,978,40,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,43,4,568,28,373,9
7846,00-0036409,Jordyn Brooks,LB,Seahawks,976,16,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,72,4,484,6,427,5
7374,00-0035666,Bobby Evans,G,Rams,298,1,0,NULL,0,NULL,0,NULL,104,2,194,-1,0,NULL,0,NULL,0,NULL
4947,00-0033904,Dion Dawkins,T,Bills,897,21,0,NULL,0,NULL,0,NULL,308,9,589,12,0,NULL,0,NULL,0,NULL
8320,00-0036850,Cameron Sample,DE,Bengals,387,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,220,4,21,1,146,3
8451,00-0036924,Michael Carter,RB,Jets,428,-9,0,NULL,114,-6,255,-1,3,0,58,-2,0,NULL,0,NULL,0,NULL
8688,00-0036825,Feleipe Franks,TE,Falcons,42,1,0,NULL,1,0,16,-1,21,1,5,0,0,NULL,0,NULL,0,NULL
8348,00-0036915,Jeremiah Owusu-Koramoah,LB,Browns,504,22,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,34,2,251,4,224,16
2865,00-0032141,Geoff Swaim,TE,Titans,531,5,0,NULL,0,NULL,95,-4,356,10,80,-1,0,NULL,0,NULL,0,NULL
7178,00-0035157,Darius Harris,LB,Chiefs,275,13,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,38,2,121,3,116,8
7363,00-0035409,Shy Tuttle,DT,Saints,526,18,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,251,10,6,1,272,7
9286,00-0037323,Rodney Thomas II,S,Colts,682,27,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,6,0,403,19,277,8
2733,00-0031852,David Andrews,C,Patriots,745,30,0,NULL,0,NULL,0,NULL,295,12,450,18,0,NULL,0,NULL,0,NULL
3505,00-0032763,Austin Johnson,DT,Chargers,269,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,150,1,1,0,118,3
7312,00-0035541,Michael Dogbe,DT,Cardinals,270,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,118,1,1,0,151,4
3847,00-0032384,Germain Ifedi,T,Falcons,6,-1,0,NULL,0,NULL,0,NULL,6,-1,0,NULL,0,NULL,0,NULL,0,NULL
742,00-0031308,Kevin Pierre-Louis,LB,Texans,40,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,0,15,3,21,-1
8416,00-0036898,Davis Mills,QB,Texans,536,18,509,21,24,-4,1,0,1,0,1,0,0,NULL,0,NULL,0,NULL
8738,00-0036522,Devery Hamilton,T,Giants,38,1,0,NULL,0,NULL,0,NULL,33,1,5,0,0,NULL,0,NULL,0,NULL
7196,00-0035654,Chase Winovich,DE,Browns,167,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,96,4,2,0,69,2
3477,00-0032688,Robby Anderson,WR,Panthers,165,2,0,NULL,0,NULL,147,2,7,0,16,0,0,NULL,0,NULL,0,NULL
6291,00-0034818,Derrick Nnadi,DT,Chiefs,370,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,194,2,6,0,172,2
4953,00-0033571,Matt Milano,LB,Bills,890,47,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,76,8,509,29,310,10
6399,00-0034234,Poona Ford,DT,Seahawks,601,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,300,6,2,0,300,0
622,00-0029263,Russell Wilson,QB,Broncos,584,44,536,39,48,6,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7190,00-0035423,Daniel Wise,DT,Commanders,91,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,49,1,1,0,41,0
8420,00-0036568,Roy Lopez,DT,Texans,527,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,246,5,4,0,278,5
3426,00-0031142,Matt Feiler,G,Chargers,1127,30,0,NULL,0,NULL,0,NULL,359,11,768,19,0,NULL,0,NULL,0,NULL
8243,00-0036032,Sean McKeon,TE,Cowboys,99,4,0,NULL,0,NULL,18,0,69,3,12,0,0,NULL,0,NULL,0,NULL
8434,00-0036630,Tylan Wallace,WR,Ravens,46,1,0,NULL,0,NULL,41,1,4,0,1,0,0,NULL,0,NULL,0,NULL
4644,00-0033445,Nicholas Morrow,LB,Bears,1017,20,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,80,2,448,13,493,5
7743,00-0036332,Josiah Deguara,TE,Packers,179,3,0,NULL,0,NULL,79,1,64,1,44,1,0,NULL,0,NULL,0,NULL
8659,00-0036755,Jaret Patterson,RB,Commanders,26,-1,0,NULL,17,-1,9,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7580,00-0036304,John Reid,CB,Titans,38,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,1,27,-2,8,0
3570,00-0032445,Ted Karras,C,Bengals,1021,39,0,NULL,0,NULL,0,NULL,343,13,678,26,0,NULL,0,NULL,0,NULL
4430,00-0033579,Xavier Woods,S,Panthers,948,33,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,33,1,513,21,409,11
3883,00-0032392,Austin Hooper,TE,Titans,471,20,0,NULL,0,NULL,301,14,144,6,28,0,0,NULL,0,NULL,0,NULL
6968,00-0035266,Michael Jordan,G,Panthers,53,0,0,NULL,0,NULL,0,NULL,35,1,18,-1,0,NULL,0,NULL,0,NULL
415,00-0032145,Cam Erving,T,Panthers,73,1,0,NULL,0,NULL,0,NULL,59,1,14,1,0,NULL,0,NULL,0,NULL
6618,00-0034320,Kentavius Street,DE,Saints,479,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,255,4,6,0,218,4
2687,00-0026293,Matthew Slater,WR,Patriots,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
786,00-0031237,Teddy Bridgewater,QB,Dolphins,89,17,86,15,3,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8906,00-0037093,Dareke Young,WR,Seahawks,45,2,0,NULL,1,1,27,0,14,1,4,0,0,NULL,0,NULL,0,NULL
6392,00-0034657,Matt Dickerson,DE,Falcons,92,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,56,1,0,NULL,36,2
7865,00-0036059,Tyler Mabry,TE,Seahawks,5,1,0,NULL,0,NULL,2,1,3,0,0,NULL,0,NULL,0,NULL,0,NULL
6617,00-0034730,Marcell Harris,LB,Jets,57,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,15,0,40,0
6768,00-0034887,Alexander Johnson,LB,Seahawks,16,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,6,1,8,0
9548,00-0037601,Xavier Newman,G,Titans,4,0,0,NULL,0,NULL,0,NULL,4,0,0,NULL,0,NULL,0,NULL,0,NULL
6370,00-0034158,Brian O'Neill,T,Vikings,992,29,0,NULL,0,NULL,0,NULL,330,10,662,19,0,NULL,0,NULL,0,NULL
7053,00-0035222,Zach Gentry,TE,Steelers,536,11,0,NULL,0,NULL,160,0,305,9,74,3,0,NULL,0,NULL,0,NULL
7243,00-0035127,Andre James,C,Raiders,916,35,0,NULL,0,NULL,0,NULL,358,13,558,22,0,NULL,0,NULL,0,NULL
9024,00-0038095,Cordell Volson,G,Bengals,1026,26,0,NULL,0,NULL,0,NULL,347,12,679,14,0,NULL,0,NULL,0,NULL
6417,00-0034678,Alex Cappa,G,Bengals,1008,34,0,NULL,0,NULL,0,NULL,334,11,674,24,0,NULL,0,NULL,0,NULL
7050,00-0035525,Devin Bush,LB,Steelers,623,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,43,2,300,0,287,7
7606,00-0036416,Kristian Fulton,CB,Titans,608,32,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,428,19,178,13
7236,00-0034973,Maxx Crosby,DE,Raiders,1023,55,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,614,30,16,0,396,25
6433,00-0034373,Dorance Armstrong,DE,Cowboys,512,19,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,304,15,26,0,185,4
3515,00-0033046,Jihad Ward,LB,Giants,621,16,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,314,12,62,-2,246,6
7728,00-0036290,Cole Kmet,TE,Bears,865,36,0,NULL,2,0,363,16,400,18,109,1,0,NULL,0,NULL,0,NULL
8937,00-0037834,Brock Purdy,QB,49ers,192,47,181,45,11,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9121,00-0038096,Josh Paschal,DE,Lions,275,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,162,1,1,0,112,-1
9395,00-0037394,Ethan Fernea,WR,Colts,1,0,0,NULL,0,NULL,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7173,00-0035624,N'Keal Harry,WR,Bears,100,2,0,NULL,0,NULL,65,1,27,0,9,0,0,NULL,0,NULL,0,NULL
8371,00-0036991,Amari Rodgers,WR,Texans,113,2,0,NULL,3,-2,97,4,9,0,7,0,0,NULL,0,NULL,0,NULL
7950,00-0036145,Lawrence Cager,TE,Jets,10,0,0,NULL,0,NULL,5,0,5,0,0,NULL,0,NULL,0,NULL,0,NULL
7665,00-0036336,Anthony McFarland Jr.,RB,Steelers,17,0,0,NULL,6,1,11,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
6987,00-0035260,Renell Wren,DT,Steelers,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0
7648,00-0036192,A.J. Epenesa,DE,Bills,357,13,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,234,15,7,-1,116,-2
7638,00-0036213,Raekwon Davis,DT,Dolphins,535,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,294,3,8,1,234,2
2877,00-0031800,Taylor Heinicke,QB,Commanders,297,10,274,12,23,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
2853,00-0031588,Stefon Diggs,WR,Bills,568,44,0,NULL,0,NULL,545,42,16,1,13,0,0,NULL,0,NULL,0,NULL
7191,00-0035277,Michael Jackson Sr.,CB,Seahawks,1027,58,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,8,1,582,34,442,23
3783,00-0032401,De'Vondre Campbell,LB,Packers,659,13,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,36,2,333,8,290,3
8400,00-0036876,Kylen Granson,TE,Colts,352,3,0,NULL,1,-1,206,1,117,3,28,0,0,NULL,0,NULL,0,NULL
4850,00-0033895,Gerald Everett,TE,Chargers,587,19,0,NULL,0,NULL,406,14,125,4,56,1,0,NULL,0,NULL,0,NULL
7388,00-0035617,Troy Reeder,LB,Chargers,59,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,12,3,25,0,25,1
3501,00-0033057,Jack Conklin,T,Browns,861,28,0,NULL,0,NULL,0,NULL,386,11,475,17,0,NULL,0,NULL,0,NULL
6398,00-0034756,Tre Flowers,CB,Bengals,163,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,138,10,21,0
6471,00-0034363,Deadrin Senat,DT,Buccaneers,157,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,55,2,1,0,102,1
6861,00-0035702,Dalton Risner,G,Broncos,908,25,0,NULL,0,NULL,0,NULL,349,12,559,14,0,NULL,0,NULL,0,NULL
9296,00-0037845,AJ Arcuri,T,Rams,68,-3,0,NULL,0,NULL,0,NULL,31,0,37,-3,0,NULL,0,NULL,0,NULL
3127,00-0031404,Adrian Phillips,S,Patriots,672,19,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,17,1,442,10,218,9
9193,00-0037253,Marcus Jones,CB,Patriots,351,17,0,NULL,0,NULL,9,4,0,NULL,0,NULL,2,0,249,11,93,2
6614,00-0034720,Robert Spillane,LB,Steelers,559,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,71,4,301,-3,189,8
3521,00-0033009,Tyler Boyd,WR,Bengals,573,22,2,1,0,NULL,518,19,26,0,30,1,0,NULL,0,NULL,0,NULL
6438,00-0034261,Austin Corbett,G,Panthers,924,30,0,NULL,0,NULL,0,NULL,427,14,497,16,0,NULL,0,NULL,0,NULL
7187,00-0035247,Trysten Hill,DT,Cardinals,84,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,49,2,0,NULL,35,0
7211,00-0035020,Demetrius Flannigan-Fowles,LB,49ers,71,-3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,1,36,-5,31,1
7841,00-0035942,Christian Rozeboom,LB,Rams,7,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0
3481,00-0032403,Juston Burris,S,Panthers,206,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,130,1,73,1
7875,00-0036388,Xavier McKinney,S,Giants,523,17,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,39,5,284,7,202,5
9073,00-0037245,Lewis Cine,S,Vikings,2,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,0,NULL
8902,00-0037382,Brandon Johnson,WR,Broncos,133,1,0,NULL,0,NULL,116,0,12,1,7,0,0,NULL,0,NULL,0,NULL
3003,00-0029144,Tom Compton,T,Broncos,29,0,0,NULL,0,NULL,0,NULL,11,0,18,-1,0,NULL,0,NULL,0,NULL
997,00-0029630,Michael Brockers,DT,Lions,119,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,59,1,0,NULL,60,1
6316,00-0034071,Danny Johnson,CB,Commanders,276,22,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,10,1,169,17,100,4
8335,00-0036656,Brady Breeze,S,Lions,3,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,0,0,NULL
9285,00-0037320,Deane Leonard,CB,Chargers,4,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,0
9539,00-0037460,Johnny Johnson III,WR,Texans,6,0,0,NULL,0,NULL,4,0,2,0,0,NULL,0,NULL,0,NULL,0,NULL
6695,00-0034540,Tony Brown,CB,Colts,6,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,1,0,4,0
8638,00-0036752,AJ Parker,CB,Lions,103,-8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,58,-11,43,3
8683,00-0036792,Bryce Thompson,CB,Saints,6,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,1,0
9157,00-0037544,Nephi Sewell,LB,Saints,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8953,00-0037805,Jeremy Ruckert,TE,Jets,33,0,0,NULL,0,NULL,13,-1,18,1,2,0,0,NULL,0,NULL,0,NULL
4581,00-0033221,Daniel Brunskill,G,49ers,479,15,0,NULL,0,NULL,0,NULL,207,6,272,9,0,NULL,0,NULL,0,NULL
7404,00-0035594,Travis Homer,RB,Seahawks,142,3,0,NULL,20,-2,93,4,1,0,28,1,0,NULL,0,NULL,0,NULL
7495,00-0035021,Ashton Dulin,WR,Colts,143,7,0,NULL,2,0,114,5,21,1,9,0,0,NULL,0,NULL,0,NULL
8476,00-0036553,Boogie Basham,DE,Bills,366,17,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,233,4,13,6,121,7
7642,00-0036221,Brandon Jones,S,Dolphins,327,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,31,4,186,-3,111,3
4799,00-0033280,Christian McCaffrey,RB,49ers,419,18,1,2,159,4,236,13,2,0,21,0,0,NULL,0,NULL,0,NULL
1378,00-0030068,Marquise Goodwin,WR,Seahawks,302,6,0,NULL,2,-1,284,6,10,1,11,0,0,NULL,0,NULL,0,NULL
6969,00-0034987,E.J. Speed,LB,Colts,290,31,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,17,6,108,4,168,21
9046,00-0038127,Logan Hall,DT,Buccaneers,377,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,274,4,4,0,100,4
8471,00-0036567,Elijah Mitchell,RB,49ers,68,9,0,NULL,44,9,22,0,2,0,0,NULL,0,NULL,0,NULL,0,NULL
7177,00-0035645,Gunner Olszewski,WR,Steelers,134,0,0,NULL,9,1,74,-4,47,3,4,0,0,NULL,0,NULL,0,NULL
4906,00-0033246,Johnny Mundt,TE,Vikings,414,10,0,NULL,0,NULL,129,2,219,6,67,3,0,NULL,0,NULL,0,NULL
7680,00-0036199,Geno Stone,S,Ravens,424,12,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,8,2,274,9,144,2
9247,00-0037195,Jaylen Watson,CB,Chiefs,562,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,6,0,413,5,143,5
8351,00-0036883,Tommy Togiai,DT,Browns,201,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,81,3,1,0,119,-1
5096,00-0033858,Jonnu Smith,TE,Patriots,375,15,0,NULL,1,-1,143,11,179,4,53,1,0,NULL,0,NULL,0,NULL
8040,00-0035971,Delontae Scott,DE,Steelers,16,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,6,0,0,NULL,10,-1
4081,00-0032954,Isaac Seumalo,G,Eagles,1066,44,0,NULL,0,NULL,0,NULL,454,27,612,17,0,NULL,0,NULL,0,NULL
7138,00-0035688,Trey Pipkins III,T,Chargers,850,15,0,NULL,0,NULL,0,NULL,288,9,562,5,0,NULL,0,NULL,0,NULL
7884,00-0036285,A.J. Terrell,CB,Falcons,765,22,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0,422,2,340,19
8408,00-0037005,Tommy Tremble,TE,Panthers,456,8,0,NULL,0,NULL,197,-1,217,7,45,2,0,NULL,0,NULL,0,NULL
1033,00-0029681,Janoris Jenkins,CB,49ers,30,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,22,0,8,0
7740,00-0036274,Jeff Okudah,CB,Lions,737,33,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,427,8,307,25
9041,00-0037281,Damone Clark,LB,Cowboys,381,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,19,0,178,6,187,1
9446,00-0037373,Zyon Gilbert,CB,Giants,70,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,1,43,-3,25,1
7183,00-0035261,Tony Pollard,RB,Cowboys,485,34,0,NULL,194,26,233,8,4,0,54,0,0,NULL,0,NULL,0,NULL
7064,00-0035650,Justin Layne,CB,Giants,11,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,1,4,0
9033,00-0037089,Ja'Tyre Carter,G,Bears,29,2,0,NULL,0,NULL,0,NULL,10,0,19,1,0,NULL,0,NULL,0,NULL
9264,00-0037274,Esezi Otomewo,DE,Vikings,85,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,64,-1,1,0,21,1
2688,00-0030663,Willie Snead IV,WR,49ers,17,0,0,NULL,0,NULL,13,0,3,1,1,0,0,NULL,0,NULL,0,NULL
7824,00-0035933,Michael Hoecht,DT,Rams,383,10,0,NULL,0,NULL,0,NULL,1,0,0,NULL,191,8,33,1,159,1
6234,00-0034842,Taven Bryan,DT,Browns,605,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,329,6,3,0,274,2
5151,00-0033894,Marcus Williams,S,Ravens,608,26,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,10,1,381,17,220,8
4143,00-0032775,Demarcus Robinson,WR,Ravens,369,0,0,NULL,0,NULL,330,-1,33,1,12,0,0,NULL,0,NULL,0,NULL
6261,00-0034760,Nathan Shepherd,DT,Jets,395,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,195,2,2,0,198,8
6953,00-0035689,Dawson Knox,TE,Bills,722,21,0,NULL,0,NULL,421,10,228,8,76,3,0,NULL,0,NULL,0,NULL
6787,00-0035062,Sam Mustipher,C,Bears,968,34,0,NULL,0,NULL,0,NULL,471,20,497,15,0,NULL,0,NULL,0,NULL
8543,00-0036995,Baron Browning,LB,Broncos,527,19,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,268,12,73,5,189,1
4651,00-0033949,Joshua Dobbs,QB,Titans,82,4,74,2,8,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
719,00-0031360,Kyle Van Noy,LB,Chargers,697,14,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,313,12,104,2,283,0
5085,00-0033793,Corey Levin,C,Titans,243,8,0,NULL,0,NULL,0,NULL,117,3,126,4,0,NULL,0,NULL,0,NULL
4538,00-0033903,Josh Jones,S,Seahawks,350,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,8,1,223,2,120,2
2994,00-0031610,Darren Waller,TE,Raiders,311,7,0,NULL,0,NULL,236,5,70,3,5,-1,0,NULL,0,NULL,0,NULL
7772,00-0036363,Josh Jones,T,Cardinals,584,11,0,NULL,0,NULL,0,NULL,198,6,386,5,0,NULL,0,NULL,0,NULL
3000,00-0028171,Lawrence Guy,DT,Patriots,481,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,229,3,1,0,251,6
8374,00-0036645,Shemar Jean-Charles,CB,Packers,3,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,3,0,0,NULL
5048,00-0033873,Patrick Mahomes,QB,Chiefs,719,196,667,180,52,15,1,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7629,00-0036159,Josh Uche,LB,Patriots,348,16,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,260,16,51,-1,42,1
551,00-0030459,Tyrann Mathieu,S,Saints,1061,46,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,25,2,584,27,455,16
6455,00-0034265,Anthony Averett,CB,Raiders,272,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,164,-3,107,3
8535,00-0036623,Creed Humphrey,C,Chiefs,1069,41,0,NULL,0,NULL,0,NULL,355,13,714,28,0,NULL,0,NULL,0,NULL
9224,00-0037087,Trestan Ebner,RB,Bears,57,-2,0,NULL,24,-4,28,2,0,NULL,5,0,0,NULL,0,NULL,0,NULL
6523,00-0034522,KC McDermott,G,Texans,19,0,0,NULL,0,NULL,0,NULL,4,0,15,0,0,NULL,0,NULL,0,NULL
5082,00-0033878,Adoree' Jackson,CB,Giants,520,33,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,326,21,194,12
2762,00-0030500,Nick Williams,DT,Giants,215,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,116,4,2,0,98,3
8198,00-0035956,Giovanni Ricci,TE,Panthers,149,6,0,NULL,0,NULL,51,5,75,1,24,0,0,NULL,0,NULL,0,NULL
7671,00-0036158,J.K. Dobbins,RB,Ravens,177,14,0,NULL,92,14,60,-1,0,NULL,25,0,0,NULL,0,NULL,0,NULL
1069,00-0031361,Christian Kirksey,LB,Texans,1084,28,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,82,6,496,16,510,5
3464,00-0032790,DeAndre Houston-Carson,S,Bears,392,14,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,15,0,193,7,185,8
6712,00-0034867,Malik Turner,WR,49ers,1,0,0,NULL,0,NULL,0,NULL,1,0,0,NULL,0,NULL,0,NULL,0,NULL
6688,00-0034571,Trent Scott,T,Steelers,29,1,0,NULL,0,NULL,0,NULL,23,1,6,0,0,NULL,0,NULL,0,NULL
7440,00-0034903,Tevaughn Campbell,CB,Jaguars,30,-3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,19,-4,11,0
3680,00-0032385,Sterling Shepard,WR,Giants,108,1,0,NULL,0,NULL,93,1,13,0,3,0,0,NULL,0,NULL,0,NULL
6347,00-0034177,Tim Boyle,QB,Bears,8,-1,8,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
